HNode,LNode,Time,Makespan,SOC,SOL
HNode: 94, LNode: 428, solved: 10ms, makespan: 91, sum_of_costs: 12796, sum_of_loss: 10747
HNode: 66, LNode: 286, solved: 8ms, makespan: 64, sum_of_costs: 12131, sum_of_loss: 10538
HNode: 89, LNode: 440, solved: 11ms, makespan: 81, sum_of_costs: 12068, sum_of_loss: 10589
HNode: 83, LNode: 384, solved: 9ms, makespan: 80, sum_of_costs: 12571, sum_of_loss: 10806
HNode: 297, LNode: 1272, solved: 23ms, makespan: 240, sum_of_costs: 15655, sum_of_loss: 13127
HNode: 2164, LNode: 27786, solved: 291ms, makespan: 80, sum_of_costs: 12167, sum_of_loss: 10396
HNode: 113, LNode: 509, solved: 11ms, makespan: 109, sum_of_costs: 14320, sum_of_loss: 11501
HNode: 55, LNode: 257, solved: 7ms, makespan: 54, sum_of_costs: 11726, sum_of_loss: 10555
HNode: 94, LNode: 445, solved: 10ms, makespan: 86, sum_of_costs: 12513, sum_of_loss: 10682
HNode: 63, LNode: 299, solved: 8ms, makespan: 61, sum_of_costs: 11483, sum_of_loss: 10013
HNode: 63, LNode: 277, solved: 8ms, makespan: 62, sum_of_costs: 11810, sum_of_loss: 10413
HNode: 80, LNode: 381, solved: 9ms, makespan: 76, sum_of_costs: 12518, sum_of_loss: 11027
HNode: 58, LNode: 263, solved: 7ms, makespan: 57, sum_of_costs: 11385, sum_of_loss: 9998
HNode: 75, LNode: 357, solved: 9ms, makespan: 70, sum_of_costs: 12350, sum_of_loss: 10871
HNode: 1089, LNode: 13693, solved: 158ms, makespan: 100, sum_of_costs: 12370, sum_of_loss: 10845
HNode: 62, LNode: 275, solved: 8ms, makespan: 61, sum_of_costs: 12721, sum_of_loss: 10876
HNode: 55, LNode: 251, solved: 8ms, makespan: 54, sum_of_costs: 11659, sum_of_loss: 10200
HNode: 63, LNode: 313, solved: 9ms, makespan: 60, sum_of_costs: 12166, sum_of_loss: 10613
HNode: 60, LNode: 264, solved: 8ms, makespan: 59, sum_of_costs: 12057, sum_of_loss: 10417
HNode: 84, LNode: 356, solved: 9ms, makespan: 82, sum_of_costs: 12460, sum_of_loss: 10698
HNode: 80, LNode: 352, solved: 9ms, makespan: 78, sum_of_costs: 13028, sum_of_loss: 11301
