HNode,LNode,Time,Makespan,SOC,SOL
HNode: 52, LNode: 248, solved: 2ms, makespan: 50, sum_of_costs: 2884, sum_of_loss: 2492
HNode: 52, LNode: 231, solved: 2ms, makespan: 51, sum_of_costs: 2799, sum_of_loss: 2475
HNode: 94, LNode: 485, solved: 3ms, makespan: 80, sum_of_costs: 3153, sum_of_loss: 2706
HNode: 53, LNode: 222, solved: 2ms, makespan: 52, sum_of_costs: 2954, sum_of_loss: 2531
HNode: 51, LNode: 230, solved: 2ms, makespan: 50, sum_of_costs: 2979, sum_of_loss: 2551
HNode: 61, LNode: 273, solved: 2ms, makespan: 60, sum_of_costs: 2910, sum_of_loss: 2603
HNode: 113, LNode: 634, solved: 4ms, makespan: 99, sum_of_costs: 3577, sum_of_loss: 2943
HNode: 65, LNode: 309, solved: 2ms, makespan: 62, sum_of_costs: 2923, sum_of_loss: 2455
HNode: 81, LNode: 386, solved: 3ms, makespan: 77, sum_of_costs: 3019, sum_of_loss: 2641
HNode: 51, LNode: 228, solved: 2ms, makespan: 50, sum_of_costs: 2804, sum_of_loss: 2394
HNode: 67, LNode: 300, solved: 3ms, makespan: 65, sum_of_costs: 3153, sum_of_loss: 2757
HNode: 84, LNode: 390, solved: 3ms, makespan: 80, sum_of_costs: 2959, sum_of_loss: 2510
HNode: 56, LNode: 245, solved: 2ms, makespan: 55, sum_of_costs: 2940, sum_of_loss: 2500
HNode: 63, LNode: 288, solved: 3ms, makespan: 61, sum_of_costs: 2986, sum_of_loss: 2658
HNode: 62, LNode: 290, solved: 3ms, makespan: 58, sum_of_costs: 2929, sum_of_loss: 2586
HNode: 53, LNode: 232, solved: 2ms, makespan: 52, sum_of_costs: 3070, sum_of_loss: 2663
HNode: 68, LNode: 325, solved: 3ms, makespan: 66, sum_of_costs: 2979, sum_of_loss: 2652
HNode: 54, LNode: 242, solved: 2ms, makespan: 53, sum_of_costs: 3027, sum_of_loss: 2684
HNode: 63, LNode: 302, solved: 2ms, makespan: 59, sum_of_costs: 2990, sum_of_loss: 2551
HNode: 61, LNode: 274, solved: 2ms, makespan: 60, sum_of_costs: 2923, sum_of_loss: 2426
HNode: 63, LNode: 281, solved: 2ms, makespan: 62, sum_of_costs: 2956, sum_of_loss: 2546
HNode: 56, LNode: 246, solved: 2ms, makespan: 55, sum_of_costs: 2968, sum_of_loss: 2465
HNode: 56, LNode: 267, solved: 2ms, makespan: 54, sum_of_costs: 2856, sum_of_loss: 2549
HNode: 52, LNode: 235, solved: 2ms, makespan: 51, sum_of_costs: 2935, sum_of_loss: 2575
HNode: 56, LNode: 239, solved: 2ms, makespan: 54, sum_of_costs: 2854, sum_of_loss: 2558
HNode: 82, LNode: 382, solved: 3ms, makespan: 78, sum_of_costs: 3230, sum_of_loss: 2886
HNode: 72, LNode: 344, solved: 3ms, makespan: 66, sum_of_costs: 3024, sum_of_loss: 2636
HNode: 66, LNode: 298, solved: 2ms, makespan: 64, sum_of_costs: 2899, sum_of_loss: 2470
HNode: 96, LNode: 492, solved: 3ms, makespan: 87, sum_of_costs: 3135, sum_of_loss: 2601
HNode: 125, LNode: 550, solved: 4ms, makespan: 116, sum_of_costs: 3683, sum_of_loss: 2958
HNode: 96, LNode: 600, solved: 4ms, makespan: 73, sum_of_costs: 3068, sum_of_loss: 2693
HNode: 74, LNode: 318, solved: 3ms, makespan: 72, sum_of_costs: 3190, sum_of_loss: 2754
HNode: 50, LNode: 224, solved: 2ms, makespan: 49, sum_of_costs: 2834, sum_of_loss: 2504
HNode: 95, LNode: 450, solved: 3ms, makespan: 89, sum_of_costs: 3177, sum_of_loss: 2738
HNode: 53, LNode: 239, solved: 2ms, makespan: 52, sum_of_costs: 2978, sum_of_loss: 2562
HNode: 51, LNode: 235, solved: 2ms, makespan: 50, sum_of_costs: 2907, sum_of_loss: 2527
HNode: 61, LNode: 271, solved: 3ms, makespan: 58, sum_of_costs: 3210, sum_of_loss: 2705
HNode: 59, LNode: 262, solved: 4ms, makespan: 57, sum_of_costs: 2779, sum_of_loss: 2398
HNode: 116, LNode: 599, solved: 6ms, makespan: 104, sum_of_costs: 3479, sum_of_loss: 2962
HNode: 58, LNode: 284, solved: 7ms, makespan: 56, sum_of_costs: 2960, sum_of_loss: 2648
HNode: 72, LNode: 326, solved: 8ms, makespan: 71, sum_of_costs: 3021, sum_of_loss: 2592
HNode: 55, LNode: 254, solved: 2ms, makespan: 54, sum_of_costs: 2728, sum_of_loss: 2401
HNode: 69, LNode: 306, solved: 2ms, makespan: 66, sum_of_costs: 3114, sum_of_loss: 2566
HNode: 139, LNode: 560, solved: 6ms, makespan: 134, sum_of_costs: 3598, sum_of_loss: 3020
HNode: 65, LNode: 312, solved: 3ms, makespan: 60, sum_of_costs: 3078, sum_of_loss: 2556
HNode: 80, LNode: 366, solved: 7ms, makespan: 75, sum_of_costs: 3075, sum_of_loss: 2707
HNode: 60, LNode: 287, solved: 4ms, makespan: 57, sum_of_costs: 2757, sum_of_loss: 2438
HNode: 86, LNode: 364, solved: 3ms, makespan: 85, sum_of_costs: 3328, sum_of_loss: 2780
HNode: 51, LNode: 236, solved: 3ms, makespan: 50, sum_of_costs: 2937, sum_of_loss: 2470
HNode: 110, LNode: 523, solved: 5ms, makespan: 107, sum_of_costs: 3315, sum_of_loss: 2811
HNode: 49, LNode: 219, solved: 4ms, makespan: 48, sum_of_costs: 2937, sum_of_loss: 2512
HNode: 49, LNode: 221, solved: 4ms, makespan: 48, sum_of_costs: 2757, sum_of_loss: 2533
HNode: 93, LNode: 404, solved: 7ms, makespan: 90, sum_of_costs: 3575, sum_of_loss: 2990
HNode: 52, LNode: 231, solved: 2ms, makespan: 51, sum_of_costs: 2916, sum_of_loss: 2627
HNode: 59, LNode: 261, solved: 3ms, makespan: 56, sum_of_costs: 2997, sum_of_loss: 2660
HNode: 58, LNode: 281, solved: 3ms, makespan: 56, sum_of_costs: 3044, sum_of_loss: 2644
HNode: 68, LNode: 337, solved: 7ms, makespan: 65, sum_of_costs: 2711, sum_of_loss: 2409
HNode: 64, LNode: 296, solved: 7ms, makespan: 59, sum_of_costs: 2729, sum_of_loss: 2452
HNode: 60, LNode: 263, solved: 6ms, makespan: 58, sum_of_costs: 3087, sum_of_loss: 2632
HNode: 73, LNode: 290, solved: 7ms, makespan: 71, sum_of_costs: 2995, sum_of_loss: 2564
HNode: 79, LNode: 364, solved: 6ms, makespan: 73, sum_of_costs: 2996, sum_of_loss: 2670
HNode: 56, LNode: 263, solved: 2ms, makespan: 53, sum_of_costs: 2949, sum_of_loss: 2500
HNode: 87, LNode: 442, solved: 3ms, makespan: 78, sum_of_costs: 3464, sum_of_loss: 2811
HNode: 52, LNode: 223, solved: 3ms, makespan: 51, sum_of_costs: 2848, sum_of_loss: 2520
HNode: 63, LNode: 282, solved: 4ms, makespan: 61, sum_of_costs: 2869, sum_of_loss: 2504
HNode: 55, LNode: 250, solved: 5ms, makespan: 54, sum_of_costs: 3103, sum_of_loss: 2683
HNode: 55, LNode: 240, solved: 6ms, makespan: 54, sum_of_costs: 2742, sum_of_loss: 2372
HNode: 54, LNode: 261, solved: 5ms, makespan: 50, sum_of_costs: 2544, sum_of_loss: 2282
HNode: 54, LNode: 233, solved: 2ms, makespan: 53, sum_of_costs: 2967, sum_of_loss: 2670
HNode: 65, LNode: 299, solved: 3ms, makespan: 64, sum_of_costs: 3037, sum_of_loss: 2648
HNode: 72, LNode: 307, solved: 3ms, makespan: 69, sum_of_costs: 2978, sum_of_loss: 2606
HNode: 59, LNode: 256, solved: 5ms, makespan: 58, sum_of_costs: 2973, sum_of_loss: 2577
HNode: 96, LNode: 423, solved: 3ms, makespan: 91, sum_of_costs: 3341, sum_of_loss: 2975
HNode: 58, LNode: 260, solved: 3ms, makespan: 57, sum_of_costs: 2951, sum_of_loss: 2522
HNode: 49, LNode: 217, solved: 4ms, makespan: 48, sum_of_costs: 2898, sum_of_loss: 2637
HNode: 103, LNode: 431, solved: 3ms, makespan: 101, sum_of_costs: 3792, sum_of_loss: 2783
HNode: 62, LNode: 287, solved: 3ms, makespan: 61, sum_of_costs: 2972, sum_of_loss: 2611
HNode: 59, LNode: 262, solved: 4ms, makespan: 58, sum_of_costs: 2895, sum_of_loss: 2453
HNode: 54, LNode: 250, solved: 2ms, makespan: 53, sum_of_costs: 2758, sum_of_loss: 2276
HNode: 52, LNode: 234, solved: 6ms, makespan: 51, sum_of_costs: 3084, sum_of_loss: 2729
HNode: 82, LNode: 465, solved: 7ms, makespan: 69, sum_of_costs: 3121, sum_of_loss: 2702
HNode: 134, LNode: 654, solved: 8ms, makespan: 111, sum_of_costs: 3303, sum_of_loss: 2738
HNode: 86, LNode: 401, solved: 7ms, makespan: 82, sum_of_costs: 3248, sum_of_loss: 2612
HNode: 59, LNode: 263, solved: 4ms, makespan: 58, sum_of_costs: 2918, sum_of_loss: 2517
HNode: 51, LNode: 240, solved: 2ms, makespan: 50, sum_of_costs: 2877, sum_of_loss: 2647
HNode: 61, LNode: 273, solved: 3ms, makespan: 59, sum_of_costs: 3098, sum_of_loss: 2667
HNode: 49, LNode: 228, solved: 5ms, makespan: 47, sum_of_costs: 2655, sum_of_loss: 2384
HNode: 70, LNode: 335, solved: 3ms, makespan: 68, sum_of_costs: 3189, sum_of_loss: 2834
HNode: 51, LNode: 231, solved: 3ms, makespan: 50, sum_of_costs: 2576, sum_of_loss: 2294
HNode: 57, LNode: 264, solved: 5ms, makespan: 56, sum_of_costs: 2933, sum_of_loss: 2577
HNode: 69, LNode: 290, solved: 3ms, makespan: 67, sum_of_costs: 2977, sum_of_loss: 2522
HNode: 68, LNode: 352, solved: 3ms, makespan: 61, sum_of_costs: 2881, sum_of_loss: 2513
HNode: 59, LNode: 269, solved: 4ms, makespan: 55, sum_of_costs: 2942, sum_of_loss: 2630
HNode: 87, LNode: 439, solved: 3ms, makespan: 77, sum_of_costs: 3382, sum_of_loss: 2936
HNode: 45, LNode: 209, solved: 2ms, makespan: 44, sum_of_costs: 2696, sum_of_loss: 2353
HNode: 51, LNode: 229, solved: 3ms, makespan: 49, sum_of_costs: 2786, sum_of_loss: 2541
HNode: 54, LNode: 242, solved: 2ms, makespan: 53, sum_of_costs: 2913, sum_of_loss: 2491
HNode: 71, LNode: 365, solved: 4ms, makespan: 63, sum_of_costs: 3191, sum_of_loss: 2735
HNode: 57, LNode: 270, solved: 3ms, makespan: 55, sum_of_costs: 2905, sum_of_loss: 2628
HNode: 100, LNode: 525, solved: 6ms, makespan: 89, sum_of_costs: 3289, sum_of_loss: 2727
HNode: 59, LNode: 235, solved: 2ms, makespan: 56, sum_of_costs: 3024, sum_of_loss: 2623
HNode: 51, LNode: 228, solved: 3ms, makespan: 50, sum_of_costs: 2914, sum_of_loss: 2593
HNode: 54, LNode: 254, solved: 4ms, makespan: 53, sum_of_costs: 2954, sum_of_loss: 2687
HNode: 64, LNode: 300, solved: 3ms, makespan: 57, sum_of_costs: 2958, sum_of_loss: 2548
HNode: 81, LNode: 354, solved: 4ms, makespan: 78, sum_of_costs: 3130, sum_of_loss: 2550
HNode: 57, LNode: 270, solved: 4ms, makespan: 55, sum_of_costs: 2972, sum_of_loss: 2619
HNode: 57, LNode: 266, solved: 4ms, makespan: 55, sum_of_costs: 2851, sum_of_loss: 2558
HNode: 55, LNode: 239, solved: 6ms, makespan: 54, sum_of_costs: 2908, sum_of_loss: 2543
HNode: 152, LNode: 725, solved: 9ms, makespan: 137, sum_of_costs: 4000, sum_of_loss: 3121
HNode: 57, LNode: 256, solved: 4ms, makespan: 55, sum_of_costs: 2802, sum_of_loss: 2469
HNode: 68, LNode: 285, solved: 5ms, makespan: 66, sum_of_costs: 2910, sum_of_loss: 2569
HNode: 49, LNode: 218, solved: 2ms, makespan: 48, sum_of_costs: 2650, sum_of_loss: 2384
HNode: 80, LNode: 355, solved: 4ms, makespan: 79, sum_of_costs: 3148, sum_of_loss: 2717
HNode: 72, LNode: 324, solved: 3ms, makespan: 67, sum_of_costs: 2998, sum_of_loss: 2652
HNode: 67, LNode: 299, solved: 5ms, makespan: 63, sum_of_costs: 3005, sum_of_loss: 2555
HNode: 71, LNode: 338, solved: 3ms, makespan: 68, sum_of_costs: 2942, sum_of_loss: 2595
HNode: 56, LNode: 257, solved: 3ms, makespan: 55, sum_of_costs: 2695, sum_of_loss: 2329
HNode: 56, LNode: 255, solved: 3ms, makespan: 54, sum_of_costs: 3024, sum_of_loss: 2623
HNode: 80, LNode: 407, solved: 7ms, makespan: 73, sum_of_costs: 2878, sum_of_loss: 2587
HNode: 50, LNode: 220, solved: 6ms, makespan: 49, sum_of_costs: 2750, sum_of_loss: 2479
HNode: 50, LNode: 229, solved: 2ms, makespan: 49, sum_of_costs: 2895, sum_of_loss: 2609
HNode: 54, LNode: 241, solved: 3ms, makespan: 53, sum_of_costs: 2958, sum_of_loss: 2717
HNode: 67, LNode: 264, solved: 3ms, makespan: 66, sum_of_costs: 3103, sum_of_loss: 2654
HNode: 60, LNode: 287, solved: 5ms, makespan: 56, sum_of_costs: 2752, sum_of_loss: 2436
HNode: 85, LNode: 339, solved: 3ms, makespan: 83, sum_of_costs: 3297, sum_of_loss: 2739
HNode: 76, LNode: 358, solved: 3ms, makespan: 72, sum_of_costs: 3155, sum_of_loss: 2743
HNode: 58, LNode: 254, solved: 3ms, makespan: 57, sum_of_costs: 3042, sum_of_loss: 2583
HNode: 98, LNode: 671, solved: 7ms, makespan: 65, sum_of_costs: 2810, sum_of_loss: 2533
HNode: 56, LNode: 257, solved: 5ms, makespan: 55, sum_of_costs: 2975, sum_of_loss: 2633
HNode: 188, LNode: 1111, solved: 8ms, makespan: 138, sum_of_costs: 4108, sum_of_loss: 3109
HNode: 63, LNode: 282, solved: 3ms, makespan: 61, sum_of_costs: 3058, sum_of_loss: 2530
HNode: 60, LNode: 261, solved: 3ms, makespan: 58, sum_of_costs: 2891, sum_of_loss: 2497
HNode: 104, LNode: 457, solved: 6ms, makespan: 94, sum_of_costs: 3167, sum_of_loss: 2816
HNode: 71, LNode: 345, solved: 6ms, makespan: 66, sum_of_costs: 3089, sum_of_loss: 2643
HNode: 63, LNode: 305, solved: 2ms, makespan: 60, sum_of_costs: 2912, sum_of_loss: 2551
HNode: 95, LNode: 458, solved: 4ms, makespan: 87, sum_of_costs: 3158, sum_of_loss: 2789
HNode: 55, LNode: 233, solved: 3ms, makespan: 54, sum_of_costs: 2867, sum_of_loss: 2380
HNode: 66, LNode: 291, solved: 5ms, makespan: 65, sum_of_costs: 3027, sum_of_loss: 2600
HNode: 80, LNode: 431, solved: 3ms, makespan: 71, sum_of_costs: 2907, sum_of_loss: 2460
HNode: 53, LNode: 235, solved: 3ms, makespan: 52, sum_of_costs: 2703, sum_of_loss: 2384
HNode: 62, LNode: 279, solved: 5ms, makespan: 61, sum_of_costs: 3111, sum_of_loss: 2588
HNode: 126, LNode: 624, solved: 4ms, makespan: 113, sum_of_costs: 3462, sum_of_loss: 3069
HNode: 59, LNode: 282, solved: 2ms, makespan: 57, sum_of_costs: 2923, sum_of_loss: 2600
HNode: 80, LNode: 382, solved: 4ms, makespan: 77, sum_of_costs: 2806, sum_of_loss: 2498
HNode: 60, LNode: 259, solved: 3ms, makespan: 59, sum_of_costs: 2999, sum_of_loss: 2611
HNode: 50, LNode: 227, solved: 2ms, makespan: 49, sum_of_costs: 2641, sum_of_loss: 2239
HNode: 55, LNode: 239, solved: 4ms, makespan: 54, sum_of_costs: 2832, sum_of_loss: 2523
HNode: 70, LNode: 326, solved: 3ms, makespan: 66, sum_of_costs: 3153, sum_of_loss: 2792
HNode: 94, LNode: 461, solved: 6ms, makespan: 91, sum_of_costs: 3509, sum_of_loss: 2854
HNode: 122, LNode: 668, solved: 7ms, makespan: 100, sum_of_costs: 3389, sum_of_loss: 2967
HNode: 70, LNode: 330, solved: 3ms, makespan: 66, sum_of_costs: 3263, sum_of_loss: 2726
HNode: 44, LNode: 194, solved: 3ms, makespan: 43, sum_of_costs: 2728, sum_of_loss: 2390
HNode: 70, LNode: 320, solved: 5ms, makespan: 63, sum_of_costs: 3190, sum_of_loss: 2869
HNode: 95, LNode: 400, solved: 6ms, makespan: 92, sum_of_costs: 3636, sum_of_loss: 3043
HNode: 58, LNode: 251, solved: 2ms, makespan: 57, sum_of_costs: 3042, sum_of_loss: 2694
HNode: 77, LNode: 373, solved: 4ms, makespan: 70, sum_of_costs: 2997, sum_of_loss: 2656
HNode: 56, LNode: 254, solved: 4ms, makespan: 55, sum_of_costs: 2797, sum_of_loss: 2341
HNode: 64, LNode: 305, solved: 7ms, makespan: 60, sum_of_costs: 2799, sum_of_loss: 2518
HNode: 54, LNode: 239, solved: 7ms, makespan: 53, sum_of_costs: 2968, sum_of_loss: 2665
HNode: 59, LNode: 237, solved: 5ms, makespan: 57, sum_of_costs: 3084, sum_of_loss: 2693
HNode: 54, LNode: 250, solved: 2ms, makespan: 53, sum_of_costs: 2975, sum_of_loss: 2553
HNode: 51, LNode: 239, solved: 4ms, makespan: 50, sum_of_costs: 2846, sum_of_loss: 2498
HNode: 62, LNode: 268, solved: 5ms, makespan: 61, sum_of_costs: 3142, sum_of_loss: 2704
HNode: 54, LNode: 240, solved: 3ms, makespan: 53, sum_of_costs: 3211, sum_of_loss: 2868
HNode: 76, LNode: 333, solved: 3ms, makespan: 73, sum_of_costs: 3358, sum_of_loss: 2851
HNode: 129, LNode: 623, solved: 5ms, makespan: 123, sum_of_costs: 3576, sum_of_loss: 2926
HNode: 743, LNode: 10629, solved: 58ms, makespan: 106, sum_of_costs: 3225, sum_of_loss: 2619
HNode: 42, LNode: 180, solved: 2ms, makespan: 41, sum_of_costs: 2568, sum_of_loss: 2311
HNode: 58, LNode: 259, solved: 3ms, makespan: 57, sum_of_costs: 2963, sum_of_loss: 2555
HNode: 51, LNode: 214, solved: 3ms, makespan: 50, sum_of_costs: 2698, sum_of_loss: 2406
HNode: 94, LNode: 483, solved: 4ms, makespan: 83, sum_of_costs: 3041, sum_of_loss: 2595
HNode: 95, LNode: 408, solved: 6ms, makespan: 92, sum_of_costs: 3418, sum_of_loss: 2922
HNode: 55, LNode: 235, solved: 3ms, makespan: 54, sum_of_costs: 2950, sum_of_loss: 2638
HNode: 60, LNode: 268, solved: 4ms, makespan: 58, sum_of_costs: 2923, sum_of_loss: 2527
HNode: 54, LNode: 246, solved: 2ms, makespan: 53, sum_of_costs: 2844, sum_of_loss: 2531
HNode: 65, LNode: 293, solved: 5ms, makespan: 62, sum_of_costs: 2985, sum_of_loss: 2563
HNode: 52, LNode: 236, solved: 4ms, makespan: 51, sum_of_costs: 2801, sum_of_loss: 2468
HNode: 63, LNode: 306, solved: 4ms, makespan: 58, sum_of_costs: 3065, sum_of_loss: 2585
HNode: 65, LNode: 282, solved: 4ms, makespan: 64, sum_of_costs: 2967, sum_of_loss: 2555
HNode: 62, LNode: 340, solved: 4ms, makespan: 53, sum_of_costs: 2768, sum_of_loss: 2428
HNode: 56, LNode: 248, solved: 4ms, makespan: 55, sum_of_costs: 2715, sum_of_loss: 2386
HNode: 82, LNode: 435, solved: 4ms, makespan: 67, sum_of_costs: 3044, sum_of_loss: 2667
HNode: 61, LNode: 275, solved: 3ms, makespan: 60, sum_of_costs: 2869, sum_of_loss: 2584
HNode: 66, LNode: 293, solved: 4ms, makespan: 65, sum_of_costs: 2930, sum_of_loss: 2555
HNode: 85, LNode: 396, solved: 3ms, makespan: 80, sum_of_costs: 3175, sum_of_loss: 2851
HNode: 107, LNode: 419, solved: 5ms, makespan: 103, sum_of_costs: 3739, sum_of_loss: 2892
HNode: 58, LNode: 279, solved: 5ms, makespan: 56, sum_of_costs: 2927, sum_of_loss: 2411
HNode: 108, LNode: 600, solved: 4ms, makespan: 98, sum_of_costs: 3432, sum_of_loss: 2929
HNode: 57, LNode: 240, solved: 4ms, makespan: 56, sum_of_costs: 3215, sum_of_loss: 2634
HNode: 59, LNode: 278, solved: 3ms, makespan: 56, sum_of_costs: 3078, sum_of_loss: 2626
HNode: 65, LNode: 294, solved: 5ms, makespan: 64, sum_of_costs: 3117, sum_of_loss: 2612
HNode: 112, LNode: 606, solved: 6ms, makespan: 93, sum_of_costs: 3331, sum_of_loss: 2966
HNode: 60, LNode: 280, solved: 3ms, makespan: 59, sum_of_costs: 3056, sum_of_loss: 2554
HNode: 56, LNode: 237, solved: 3ms, makespan: 54, sum_of_costs: 2740, sum_of_loss: 2401
HNode: 60, LNode: 285, solved: 3ms, makespan: 56, sum_of_costs: 2556, sum_of_loss: 2311
HNode: 56, LNode: 238, solved: 5ms, makespan: 55, sum_of_costs: 2707, sum_of_loss: 2380
HNode: 111, LNode: 634, solved: 6ms, makespan: 91, sum_of_costs: 3380, sum_of_loss: 2846
HNode: 63, LNode: 309, solved: 3ms, makespan: 58, sum_of_costs: 3050, sum_of_loss: 2563
HNode: 71, LNode: 362, solved: 3ms, makespan: 60, sum_of_costs: 2742, sum_of_loss: 2376
HNode: 61, LNode: 286, solved: 3ms, makespan: 58, sum_of_costs: 2955, sum_of_loss: 2617
HNode: 58, LNode: 261, solved: 2ms, makespan: 57, sum_of_costs: 2794, sum_of_loss: 2384
HNode: 66, LNode: 274, solved: 3ms, makespan: 64, sum_of_costs: 3051, sum_of_loss: 2662
HNode: 120, LNode: 606, solved: 5ms, makespan: 110, sum_of_costs: 3406, sum_of_loss: 2916
HNode: 69, LNode: 311, solved: 4ms, makespan: 67, sum_of_costs: 3253, sum_of_loss: 2880
HNode: 58, LNode: 259, solved: 2ms, makespan: 57, sum_of_costs: 2800, sum_of_loss: 2535
HNode: 106, LNode: 446, solved: 4ms, makespan: 101, sum_of_costs: 3576, sum_of_loss: 3076
HNode: 62, LNode: 268, solved: 2ms, makespan: 60, sum_of_costs: 2901, sum_of_loss: 2439
HNode: 109, LNode: 634, solved: 4ms, makespan: 96, sum_of_costs: 3692, sum_of_loss: 2930
HNode: 82, LNode: 417, solved: 3ms, makespan: 66, sum_of_costs: 2628, sum_of_loss: 2271
HNode: 73, LNode: 343, solved: 3ms, makespan: 70, sum_of_costs: 3004, sum_of_loss: 2625
HNode: 110, LNode: 544, solved: 4ms, makespan: 95, sum_of_costs: 3214, sum_of_loss: 2821
HNode: 78, LNode: 358, solved: 4ms, makespan: 75, sum_of_costs: 3003, sum_of_loss: 2525
HNode: 91, LNode: 403, solved: 3ms, makespan: 88, sum_of_costs: 3370, sum_of_loss: 2910
HNode: 73, LNode: 333, solved: 5ms, makespan: 71, sum_of_costs: 3028, sum_of_loss: 2634
HNode: 61, LNode: 280, solved: 2ms, makespan: 60, sum_of_costs: 3057, sum_of_loss: 2636
HNode: 48, LNode: 227, solved: 2ms, makespan: 47, sum_of_costs: 2841, sum_of_loss: 2540
HNode: 57, LNode: 272, solved: 2ms, makespan: 56, sum_of_costs: 2913, sum_of_loss: 2607
HNode: 58, LNode: 261, solved: 2ms, makespan: 57, sum_of_costs: 2965, sum_of_loss: 2489
HNode: 135, LNode: 613, solved: 6ms, makespan: 127, sum_of_costs: 3781, sum_of_loss: 3039
HNode: 127, LNode: 601, solved: 4ms, makespan: 112, sum_of_costs: 3359, sum_of_loss: 2821
HNode: 116, LNode: 537, solved: 4ms, makespan: 110, sum_of_costs: 3380, sum_of_loss: 2852
HNode: 85, LNode: 437, solved: 3ms, makespan: 81, sum_of_costs: 3124, sum_of_loss: 2652
HNode: 57, LNode: 264, solved: 2ms, makespan: 56, sum_of_costs: 3296, sum_of_loss: 2799
HNode: 62, LNode: 268, solved: 2ms, makespan: 60, sum_of_costs: 2917, sum_of_loss: 2510
HNode: 62, LNode: 287, solved: 2ms, makespan: 60, sum_of_costs: 3045, sum_of_loss: 2627
HNode: 80, LNode: 358, solved: 4ms, makespan: 78, sum_of_costs: 3106, sum_of_loss: 2829
HNode: 60, LNode: 279, solved: 3ms, makespan: 58, sum_of_costs: 3158, sum_of_loss: 2701
HNode: 61, LNode: 288, solved: 3ms, makespan: 59, sum_of_costs: 3043, sum_of_loss: 2602
HNode: 51, LNode: 227, solved: 2ms, makespan: 50, sum_of_costs: 3140, sum_of_loss: 2756
HNode: 53, LNode: 241, solved: 2ms, makespan: 52, sum_of_costs: 2970, sum_of_loss: 2499
HNode: 53, LNode: 241, solved: 2ms, makespan: 52, sum_of_costs: 2846, sum_of_loss: 2461
HNode: 62, LNode: 273, solved: 2ms, makespan: 61, sum_of_costs: 2869, sum_of_loss: 2431
HNode: 66, LNode: 325, solved: 3ms, makespan: 61, sum_of_costs: 3211, sum_of_loss: 2819
HNode: 55, LNode: 241, solved: 2ms, makespan: 54, sum_of_costs: 2679, sum_of_loss: 2254
HNode: 60, LNode: 255, solved: 3ms, makespan: 59, sum_of_costs: 3134, sum_of_loss: 2766
HNode: 64, LNode: 292, solved: 2ms, makespan: 63, sum_of_costs: 2879, sum_of_loss: 2511
HNode: 81, LNode: 418, solved: 3ms, makespan: 71, sum_of_costs: 2619, sum_of_loss: 2388
HNode: 99, LNode: 403, solved: 4ms, makespan: 95, sum_of_costs: 3392, sum_of_loss: 2842
HNode: 57, LNode: 259, solved: 2ms, makespan: 56, sum_of_costs: 2888, sum_of_loss: 2545
HNode: 154, LNode: 784, solved: 5ms, makespan: 136, sum_of_costs: 3987, sum_of_loss: 3363
HNode: 133, LNode: 1072, solved: 6ms, makespan: 79, sum_of_costs: 3199, sum_of_loss: 2838
HNode: 65, LNode: 365, solved: 3ms, makespan: 56, sum_of_costs: 3009, sum_of_loss: 2641
HNode: 77, LNode: 353, solved: 3ms, makespan: 71, sum_of_costs: 2875, sum_of_loss: 2588
HNode: 67, LNode: 266, solved: 3ms, makespan: 65, sum_of_costs: 3145, sum_of_loss: 2554
HNode: 59, LNode: 266, solved: 3ms, makespan: 58, sum_of_costs: 2961, sum_of_loss: 2527
HNode: 58, LNode: 264, solved: 2ms, makespan: 57, sum_of_costs: 3085, sum_of_loss: 2578
HNode: 50, LNode: 228, solved: 2ms, makespan: 49, sum_of_costs: 2957, sum_of_loss: 2549
HNode: 52, LNode: 216, solved: 2ms, makespan: 51, sum_of_costs: 2898, sum_of_loss: 2555
HNode: 58, LNode: 279, solved: 2ms, makespan: 55, sum_of_costs: 3002, sum_of_loss: 2563
HNode: 66, LNode: 305, solved: 3ms, makespan: 63, sum_of_costs: 2949, sum_of_loss: 2544
HNode: 93, LNode: 418, solved: 3ms, makespan: 86, sum_of_costs: 3274, sum_of_loss: 2788
HNode: 68, LNode: 316, solved: 3ms, makespan: 66, sum_of_costs: 3154, sum_of_loss: 2677
HNode: 80, LNode: 365, solved: 3ms, makespan: 73, sum_of_costs: 3069, sum_of_loss: 2593
HNode: 60, LNode: 263, solved: 2ms, makespan: 59, sum_of_costs: 2997, sum_of_loss: 2568
HNode: 56, LNode: 251, solved: 2ms, makespan: 55, sum_of_costs: 2974, sum_of_loss: 2530
HNode: 94, LNode: 518, solved: 3ms, makespan: 82, sum_of_costs: 3300, sum_of_loss: 2770
HNode: 79, LNode: 382, solved: 3ms, makespan: 76, sum_of_costs: 2885, sum_of_loss: 2580
HNode: 69, LNode: 296, solved: 3ms, makespan: 67, sum_of_costs: 2859, sum_of_loss: 2461
HNode: 102, LNode: 597, solved: 4ms, makespan: 88, sum_of_costs: 3436, sum_of_loss: 2756
HNode: 72, LNode: 354, solved: 4ms, makespan: 68, sum_of_costs: 2928, sum_of_loss: 2635
HNode: 1688, LNode: 26420, solved: 103ms, makespan: 72, sum_of_costs: 3280, sum_of_loss: 2753
HNode: 111, LNode: 520, solved: 4ms, makespan: 100, sum_of_costs: 3648, sum_of_loss: 2994
HNode: 56, LNode: 252, solved: 2ms, makespan: 55, sum_of_costs: 3239, sum_of_loss: 2647
