HNode,LNode,Time,Makespan,SOC,SOL
HNode: 45, LNode: 209, solved: 1ms, makespan: 44, sum_of_costs: 1284, sum_of_loss: 1170
HNode: 44, LNode: 203, solved: 1ms, makespan: 43, sum_of_costs: 1226, sum_of_loss: 1145
HNode: 48, LNode: 217, solved: 1ms, makespan: 47, sum_of_costs: 1336, sum_of_loss: 1251
HNode: 50, LNode: 220, solved: 1ms, makespan: 49, sum_of_costs: 1204, sum_of_loss: 1113
HNode: 51, LNode: 230, solved: 1ms, makespan: 50, sum_of_costs: 1312, sum_of_loss: 1227
HNode: 45, LNode: 208, solved: 1ms, makespan: 44, sum_of_costs: 1069, sum_of_loss: 1035
HNode: 49, LNode: 221, solved: 1ms, makespan: 48, sum_of_costs: 1481, sum_of_loss: 1357
HNode: 48, LNode: 218, solved: 1ms, makespan: 47, sum_of_costs: 1405, sum_of_loss: 1264
HNode: 42, LNode: 197, solved: 1ms, makespan: 41, sum_of_costs: 1216, sum_of_loss: 1071
HNode: 47, LNode: 214, solved: 1ms, makespan: 46, sum_of_costs: 1402, sum_of_loss: 1237
HNode: 45, LNode: 203, solved: 1ms, makespan: 44, sum_of_costs: 1165, sum_of_loss: 1100
